Timestamp	Channel	CPU	Event type	Contents	Trace Packet Header	Packet Context	Stream Context	Event Context	TID	Prio	PID	Source
19:40:14.178 087 660	hannel=my-kernel-channel_7	7	irq_handler_entry	irq=21, name="ahci[0000:00:0d.0]", context.packet_seq_num=0, context.cpu_id=7	[magic=3254525889, uuid=[54, 244, 72, 174, 64, 157, 222, 78, 174, 239, 51, 227, 134, 194, 242, 132], stream_id=0, stream_instance_id=9]	[timestamp_begin=10061791157966, timestamp_end=10239696660893, content_size=8388560, packet_size=8388608, packet_seq_num=0, events_discarded=0, cpu_id=7]			0	20		
19:40:14.178 087 781	my-kernel-channel_3	3	syscall_exit_ioctl	ret=0, arg=4294967298, context.packet_seq_num=0, context.cpu_id=3, context._procname="lttng-consumerd", context._pid=1994, context._tid=2001	[magic=3254525889, uuid=[54, 244, 72, 174, 64, 157, 222, 78, 174, 239, 51, 227, 134, 194, 242, 132], stream_id=0, stream_instance_id=9]	[timestamp_begin=10061388252426, timestamp_end=12032520506802, content_size=316066768, packet_size=316080128, packet_seq_num=0, events_discarded=0, cpu_id=3]	[procname="lttng-consumerd", pid=1994, tid=2001]		2001	20	2001	[fs/ioctl.c:0]
19:40:14.178 088 926	my-kernel-channel_3	3	syscall_entry_ioctl	fd=34, cmd=62981, arg=1, context.packet_seq_num=0, context.cpu_id=3, context._procname="lttng-consumerd", context._pid=1994, context._tid=2001	[magic=3254525889, uuid=[54, 244, 72, 174, 64, 157, 222, 78, 174, 239, 51, 227, 134, 194, 242, 132], stream_id=0, stream_instance_id=9]	[timestamp_begin=10061388252426, timestamp_end=12032520506802, content_size=316066768, packet_size=316080128, packet_seq_num=0, events_discarded=0, cpu_id=3]	[procname="lttng-consumerd", pid=1994, tid=2001]		2001	20	2001	[fs/ioctl.c:0]
19:40:14.178 112 269	hannel=my-kernel-channel_7	7	irq_handler_exit	irq=21, ret=1, context.packet_seq_num=0, context.cpu_id=7	[magic=3254525889, uuid=[54, 244, 72, 174, 64, 157, 222, 78, 174, 239, 51, 227, 134, 194, 242, 132], stream_id=0, stream_instance_id=9]	[timestamp_begin=10061791157966, timestamp_end=10239696660893, content_size=8388560, packet_size=8388608, packet_seq_num=0, events_discarded=0, cpu_id=7]			0	20		
19:40:14.178 112 681	hannel=my-kernel-channel_3	3	irq_softirq_raise	vec=4, context.packet_seq_num=0, context.cpu_id=3	[magic=3254525889, uuid=[54, 244, 72, 174, 64, 157, 222, 78, 174, 239, 51, 227, 134, 194, 242, 132], stream_id=0, stream_instance_id=9]	[timestamp_begin=10061788340654, timestamp_end=10275295059739, content_size=8388560, packet_size=8388608, packet_seq_num=0, events_discarded=0, cpu_id=3]			2001	20	2001	
19:40:14.178 112 700	hannel=my-kernel-channel_7	7	irq_handler_entry	irq=21, name="snd_intel8x0", context.packet_seq_num=0, context.cpu_id=7	[magic=3254525889, uuid=[54, 244, 72, 174, 64, 157, 222, 78, 174, 239, 51, 227, 134, 194, 242, 132], stream_id=0, stream_instance_id=9]	[timestamp_begin=10061791157966, timestamp_end=10239696660893, content_size=8388560, packet_size=8388608, packet_seq_num=0, events_discarded=0, cpu_id=7]			0	20		
19:40:14.178 113 086	hannel=my-kernel-channel_3	3	irq_softirq_entry	vec=4, context.packet_seq_num=0, context.cpu_id=3	[magic=3254525889, uuid=[54, 244, 72, 174, 64, 157, 222, 78, 174, 239, 51, 227, 134, 194, 242, 132], stream_id=0, stream_instance_id=9]	[timestamp_begin=10061788340654, timestamp_end=10275295059739, content_size=8388560, packet_size=8388608, packet_seq_num=0, events_discarded=0, cpu_id=3]			2001	20	2001	
19:40:14.178 113 976	hannel=my-kernel-channel_3	3	block_rq_complete	dev=8388608, sector=91165240, nr_sector=8, error=0, rwbs=1, context.packet_seq_num=0, context.cpu_id=3	[magic=3254525889, uuid=[54, 244, 72, 174, 64, 157, 222, 78, 174, 239, 51, 227, 134, 194, 242, 132], stream_id=0, stream_instance_id=9]	[timestamp_begin=10061788340654, timestamp_end=10275295059739, content_size=8388560, packet_size=8388608, packet_seq_num=0, events_discarded=0, cpu_id=3]			2001	20	2001	
19:40:14.178 115 336	hannel=my-kernel-channel_3	3	sched_waking	comm="kworker/u24:1", tid=20648, prio=20, target_cpu=11, context.packet_seq_num=0, context.cpu_id=3	[magic=3254525889, uuid=[54, 244, 72, 174, 64, 157, 222, 78, 174, 239, 51, 227, 134, 194, 242, 132], stream_id=0, stream_instance_id=9]	[timestamp_begin=10061788340654, timestamp_end=10275295059739, content_size=8388560, packet_size=8388608, packet_seq_num=0, events_discarded=0, cpu_id=3]			2001	20	2001	
19:40:14.178 118 618	hannel=my-kernel-channel_7	7	irq_handler_exit	irq=21, ret=0, context.packet_seq_num=0, context.cpu_id=7	[magic=3254525889, uuid=[54, 244, 72, 174, 64, 157, 222, 78, 174, 239, 51, 227, 134, 194, 242, 132], stream_id=0, stream_instance_id=9]	[timestamp_begin=10061791157966, timestamp_end=10239696660893, content_size=8388560, packet_size=8388608, packet_seq_num=0, events_discarded=0, cpu_id=7]			0	20		
19:40:14.178 121 235	hannel=my-kernel-channel_3	3	irq_softirq_exit	vec=4, context.packet_seq_num=0, context.cpu_id=3	[magic=3254525889, uuid=[54, 244, 72, 174, 64, 157, 222, 78, 174, 239, 51, 227, 134, 194, 242, 132], stream_id=0, stream_instance_id=9]	[timestamp_begin=10061788340654, timestamp_end=10275295059739, content_size=8388560, packet_size=8388608, packet_seq_num=0, events_discarded=0, cpu_id=3]			2001	20	2001	
19:40:14.178 123 511	hannel=my-kernel-channel_11	11	sched_wakeup	comm="kworker/u24:1", tid=20648, prio=20, target_cpu=11, context.packet_seq_num=0, context.cpu_id=11	[magic=3254525889, uuid=[54, 244, 72, 174, 64, 157, 222, 78, 174, 239, 51, 227, 134, 194, 242, 132], stream_id=0, stream_instance_id=9]	[timestamp_begin=10061793519710, timestamp_end=10157349618739, content_size=8388560, packet_size=8388608, packet_seq_num=0, events_discarded=0, cpu_id=11]			0	20		
19:40:14.178 123 932	hannel=my-kernel-channel_11	11	sched_switch	prev_comm="swapper/11", prev_tid=0, prev_prio=20, prev_state=0, next_comm="kworker/u24:1", next_tid=20648, next_prio=20, context.packet_seq_num=0, context.cpu_id=11	[magic=3254525889, uuid=[54, 244, 72, 174, 64, 157, 222, 78, 174, 239, 51, 227, 134, 194, 242, 132], stream_id=0, stream_instance_id=9]	[timestamp_begin=10061793519710, timestamp_end=10157349618739, content_size=8388560, packet_size=8388608, packet_seq_num=0, events_discarded=0, cpu_id=11]			0	20		
19:40:14.178 126 757	hannel=my-kernel-channel_11	11	sched_switch	prev_comm="kworker/u24:1", prev_tid=20648, prev_prio=20, prev_state=128, next_comm="swapper/11", next_tid=0, next_prio=20, context.packet_seq_num=0, context.cpu_id=11	[magic=3254525889, uuid=[54, 244, 72, 174, 64, 157, 222, 78, 174, 239, 51, 227, 134, 194, 242, 132], stream_id=0, stream_instance_id=9]	[timestamp_begin=10061793519710, timestamp_end=10157349618739, content_size=8388560, packet_size=8388608, packet_seq_num=0, events_discarded=0, cpu_id=11]			20648	20	20648	
19:40:14.178 129 729	my-kernel-channel_3	3	syscall_exit_ioctl	ret=0, arg=1, context.packet_seq_num=0, context.cpu_id=3, context._procname="lttng-consumerd", context._pid=1994, context._tid=2001	[magic=3254525889, uuid=[54, 244, 72, 174, 64, 157, 222, 78, 174, 239, 51, 227, 134, 194, 242, 132], stream_id=0, stream_instance_id=9]	[timestamp_begin=10061388252426, timestamp_end=12032520506802, content_size=316066768, packet_size=316080128, packet_seq_num=0, events_discarded=0, cpu_id=3]	[procname="lttng-consumerd", pid=1994, tid=2001]		2001	20	2001	[fs/ioctl.c:0]
19:40:14.178 131 280	my-kernel-channel_3	3	syscall_entry_ioctl	fd=34, cmd=2148070919, arg=140707459579776, context.packet_seq_num=0, context.cpu_id=3, context._procname="lttng-consumerd", context._pid=1994, context._tid=2001	[magic=3254525889, uuid=[54, 244, 72, 174, 64, 157, 222, 78, 174, 239, 51, 227, 134, 194, 242, 132], stream_id=0, stream_instance_id=9]	[timestamp_begin=10061388252426, timestamp_end=12032520506802, content_size=316066768, packet_size=316080128, packet_seq_num=0, events_discarded=0, cpu_id=3]	[procname="lttng-consumerd", pid=1994, tid=2001]		2001	20	2001	[fs/ioctl.c:0]
19:40:14.178 132 009	my-kernel-channel_3	3	syscall_exit_ioctl	ret=0, arg=140707459579776, context.packet_seq_num=0, context.cpu_id=3, context._procname="lttng-consumerd", context._pid=1994, context._tid=2001	[magic=3254525889, uuid=[54, 244, 72, 174, 64, 157, 222, 78, 174, 239, 51, 227, 134, 194, 242, 132], stream_id=0, stream_instance_id=9]	[timestamp_begin=10061388252426, timestamp_end=12032520506802, content_size=316066768, packet_size=316080128, packet_seq_num=0, events_discarded=0, cpu_id=3]	[procname="lttng-consumerd", pid=1994, tid=2001]		2001	20	2001	[fs/ioctl.c:0]
19:40:14.178 132 622	my-kernel-channel_3	3	syscall_entry_ioctl	fd=34, cmd=2148070920, arg=140707459579784, context.packet_seq_num=0, context.cpu_id=3, context._procname="lttng-consumerd", context._pid=1994, context._tid=2001	[magic=3254525889, uuid=[54, 244, 72, 174, 64, 157, 222, 78, 174, 239, 51, 227, 134, 194, 242, 132], stream_id=0, stream_instance_id=9]	[timestamp_begin=10061388252426, timestamp_end=12032520506802, content_size=316066768, packet_size=316080128, packet_seq_num=0, events_discarded=0, cpu_id=3]	[procname="lttng-consumerd", pid=1994, tid=2001]		2001	20	2001	[fs/ioctl.c:0]
19:40:14.178 133 051	my-kernel-channel_3	3	syscall_exit_ioctl	ret=0, arg=140707459579784, context.packet_seq_num=0, context.cpu_id=3, context._procname="lttng-consumerd", context._pid=1994, context._tid=2001	[magic=3254525889, uuid=[54, 244, 72, 174, 64, 157, 222, 78, 174, 239, 51, 227, 134, 194, 242, 132], stream_id=0, stream_instance_id=9]	[timestamp_begin=10061388252426, timestamp_end=12032520506802, content_size=316066768, packet_size=316080128, packet_seq_num=0, events_discarded=0, cpu_id=3]	[procname="lttng-consumerd", pid=1994, tid=2001]		2001	20	2001	[fs/ioctl.c:0]
19:40:14.178 133 655	my-kernel-channel_3	3	syscall_entry_ioctl	fd=34, cmd=2148070925, arg=140707459579792, context.packet_seq_num=0, context.cpu_id=3, context._procname="lttng-consumerd", context._pid=1994, context._tid=2001	[magic=3254525889, uuid=[54, 244, 72, 174, 64, 157, 222, 78, 174, 239, 51, 227, 134, 194, 242, 132], stream_id=0, stream_instance_id=9]	[timestamp_begin=10061388252426, timestamp_end=12032520506802, content_size=316066768, packet_size=316080128, packet_seq_num=0, events_discarded=0, cpu_id=3]	[procname="lttng-consumerd", pid=1994, tid=2001]		2001	20	2001	[fs/ioctl.c:0]
19:40:14.178 134 079	my-kernel-channel_3	3	syscall_exit_ioctl	ret=0, arg=140707459579792, context.packet_seq_num=0, context.cpu_id=3, context._procname="lttng-consumerd", context._pid=1994, context._tid=2001	[magic=3254525889, uuid=[54, 244, 72, 174, 64, 157, 222, 78, 174, 239, 51, 227, 134, 194, 242, 132], stream_id=0, stream_instance_id=9]	[timestamp_begin=10061388252426, timestamp_end=12032520506802, content_size=316066768, packet_size=316080128, packet_seq_num=0, events_discarded=0, cpu_id=3]	[procname="lttng-consumerd", pid=1994, tid=2001]		2001	20	2001	[fs/ioctl.c:0]
19:40:14.178 134 679	my-kernel-channel_3	3	syscall_entry_ioctl	fd=34, cmd=2148070923, arg=140707459579696, context.packet_seq_num=0, context.cpu_id=3, context._procname="lttng-consumerd", context._pid=1994, context._tid=2001	[magic=3254525889, uuid=[54, 244, 72, 174, 64, 157, 222, 78, 174, 239, 51, 227, 134, 194, 242, 132], stream_id=0, stream_instance_id=9]	[timestamp_begin=10061388252426, timestamp_end=12032520506802, content_size=316066768, packet_size=316080128, packet_seq_num=0, events_discarded=0, cpu_id=3]	[procname="lttng-consumerd", pid=1994, tid=2001]		2001	20	2001	[fs/ioctl.c:0]
19:40:14.178 135 110	my-kernel-channel_3	3	syscall_exit_ioctl	ret=0, arg=140707459579696, context.packet_seq_num=0, context.cpu_id=3, context._procname="lttng-consumerd", context._pid=1994, context._tid=2001	[magic=3254525889, uuid=[54, 244, 72, 174, 64, 157, 222, 78, 174, 239, 51, 227, 134, 194, 242, 132], stream_id=0, stream_instance_id=9]	[timestamp_begin=10061388252426, timestamp_end=12032520506802, content_size=316066768, packet_size=316080128, packet_seq_num=0, events_discarded=0, cpu_id=3]	[procname="lttng-consumerd", pid=1994, tid=2001]		2001	20	2001	[fs/ioctl.c:0]
19:40:14.178 136 292	my-kernel-channel_3	3	syscall_entry_write	fd=35, buf=140707496271872, count=4096, context.packet_seq_num=0, context.cpu_id=3, context._procname="lttng-consumerd", context._pid=1994, context._tid=2001	[magic=3254525889, uuid=[54, 244, 72, 174, 64, 157, 222, 78, 174, 239, 51, 227, 134, 194, 242, 132], stream_id=0, stream_instance_id=9]	[timestamp_begin=10061388252426, timestamp_end=12032520506802, content_size=316066768, packet_size=316080128, packet_seq_num=0, events_discarded=0, cpu_id=3]	[procname="lttng-consumerd", pid=1994, tid=2001]		2001	20	2001	[fs/read_write.c:0]
19:40:14.178 142 589	my-kernel-channel_3	3	syscall_exit_write	ret=4096, context.packet_seq_num=0, context.cpu_id=3, context._procname="lttng-consumerd", context._pid=1994, context._tid=2001	[magic=3254525889, uuid=[54, 244, 72, 174, 64, 157, 222, 78, 174, 239, 51, 227, 134, 194, 242, 132], stream_id=0, stream_instance_id=9]	[timestamp_begin=10061388252426, timestamp_end=12032520506802, content_size=316066768, packet_size=316080128, packet_seq_num=0, events_discarded=0, cpu_id=3]	[procname="lttng-consumerd", pid=1994, tid=2001]		2001	20	2001	[fs/read_write.c:0]
19:40:14.178 143 704	my-kernel-channel_3	3	syscall_entry_sync_file_range	fd=35, offset=98304, nbytes=4096, flags=2, context.packet_seq_num=0, context.cpu_id=3, context._procname="lttng-consumerd", context._pid=1994, context._tid=2001	[magic=3254525889, uuid=[54, 244, 72, 174, 64, 157, 222, 78, 174, 239, 51, 227, 134, 194, 242, 132], stream_id=0, stream_instance_id=9]	[timestamp_begin=10061388252426, timestamp_end=12032520506802, content_size=316066768, packet_size=316080128, packet_seq_num=0, events_discarded=0, cpu_id=3]	[procname="lttng-consumerd", pid=1994, tid=2001]		2001	20	2001	[fs/sync.c:0]
19:40:14.178 153 932	hannel=my-kernel-channel_3	3	block_rq_insert	dev=8388608, sector=91165248, nr_sector=8, bytes=4096, tid=2001, rwbs=1, comm="lttng-consumerd", context.packet_seq_num=0, context.cpu_id=3	[magic=3254525889, uuid=[54, 244, 72, 174, 64, 157, 222, 78, 174, 239, 51, 227, 134, 194, 242, 132], stream_id=0, stream_instance_id=9]	[timestamp_begin=10061788340654, timestamp_end=10275295059739, content_size=8388560, packet_size=8388608, packet_seq_num=0, events_discarded=0, cpu_id=3]			2001	20	2001	
19:40:14.178 155 451	hannel=my-kernel-channel_3	3	block_rq_issue	dev=8388608, sector=91165248, nr_sector=8, bytes=4096, tid=2001, rwbs=1, comm="lttng-consumerd", context.packet_seq_num=0, context.cpu_id=3	[magic=3254525889, uuid=[54, 244, 72, 174, 64, 157, 222, 78, 174, 239, 51, 227, 134, 194, 242, 132], stream_id=0, stream_instance_id=9]	[timestamp_begin=10061788340654, timestamp_end=10275295059739, content_size=8388560, packet_size=8388608, packet_seq_num=0, events_discarded=0, cpu_id=3]			2001	20	2001	
19:40:14.178 167 633	my-kernel-channel_3	3	syscall_exit_sync_file_range	ret=0, context.packet_seq_num=0, context.cpu_id=3, context._procname="lttng-consumerd", context._pid=1994, context._tid=2001	[magic=3254525889, uuid=[54, 244, 72, 174, 64, 157, 222, 78, 174, 239, 51, 227, 134, 194, 242, 132], stream_id=0, stream_instance_id=9]	[timestamp_begin=10061388252426, timestamp_end=12032520506802, content_size=316066768, packet_size=316080128, packet_seq_num=0, events_discarded=0, cpu_id=3]	[procname="lttng-consumerd", pid=1994, tid=2001]		2001	20	2001	[fs/sync.c:0]
19:40:14.178 169 519	my-kernel-channel_3	3	syscall_entry_sync_file_range	fd=35, offset=94208, nbytes=4096, flags=7, context.packet_seq_num=0, context.cpu_id=3, context._procname="lttng-consumerd", context._pid=1994, context._tid=2001	[magic=3254525889, uuid=[54, 244, 72, 174, 64, 157, 222, 78, 174, 239, 51, 227, 134, 194, 242, 132], stream_id=0, stream_instance_id=9]	[timestamp_begin=10061388252426, timestamp_end=12032520506802, content_size=316066768, packet_size=316080128, packet_seq_num=0, events_discarded=0, cpu_id=3]	[procname="lttng-consumerd", pid=1994, tid=2001]		2001	20	2001	[fs/sync.c:0]
19:40:14.178 170 388	my-kernel-channel_3	3	syscall_exit_sync_file_range	ret=0, context.packet_seq_num=0, context.cpu_id=3, context._procname="lttng-consumerd", context._pid=1994, context._tid=2001	[magic=3254525889, uuid=[54, 244, 72, 174, 64, 157, 222, 78, 174, 239, 51, 227, 134, 194, 242, 132], stream_id=0, stream_instance_id=9]	[timestamp_begin=10061388252426, timestamp_end=12032520506802, content_size=316066768, packet_size=316080128, packet_seq_num=0, events_discarded=0, cpu_id=3]	[procname="lttng-consumerd", pid=1994, tid=2001]		2001	20	2001	[fs/sync.c:0]
19:40:14.178 171 248	my-kernel-channel_3	3	syscall_entry_fadvise64	fd=35, offset=94208, len=4096, advice=4, context.packet_seq_num=0, context.cpu_id=3, context._procname="lttng-consumerd", context._pid=1994, context._tid=2001	[magic=3254525889, uuid=[54, 244, 72, 174, 64, 157, 222, 78, 174, 239, 51, 227, 134, 194, 242, 132], stream_id=0, stream_instance_id=9]	[timestamp_begin=10061388252426, timestamp_end=12032520506802, content_size=316066768, packet_size=316080128, packet_seq_num=0, events_discarded=0, cpu_id=3]	[procname="lttng-consumerd", pid=1994, tid=2001]		2001	20	2001	[mm/fadvise.c:0]
19:40:14.178 173 461	my-kernel-channel_3	3	syscall_exit_fadvise64	ret=0, context.packet_seq_num=0, context.cpu_id=3, context._procname="lttng-consumerd", context._pid=1994, context._tid=2001	[magic=3254525889, uuid=[54, 244, 72, 174, 64, 157, 222, 78, 174, 239, 51, 227, 134, 194, 242, 132], stream_id=0, stream_instance_id=9]	[timestamp_begin=10061388252426, timestamp_end=12032520506802, content_size=316066768, packet_size=316080128, packet_seq_num=0, events_discarded=0, cpu_id=3]	[procname="lttng-consumerd", pid=1994, tid=2001]		2001	20	2001	[mm/fadvise.c:0]
19:40:14.178 174 676	my-kernel-channel_3	3	syscall_entry_ioctl	fd=34, cmd=62982, arg=4294967298, context.packet_seq_num=0, context.cpu_id=3, context._procname="lttng-consumerd", context._pid=1994, context._tid=2001	[magic=3254525889, uuid=[54, 244, 72, 174, 64, 157, 222, 78, 174, 239, 51, 227, 134, 194, 242, 132], stream_id=0, stream_instance_id=9]	[timestamp_begin=10061388252426, timestamp_end=12032520506802, content_size=316066768, packet_size=316080128, packet_seq_num=0, events_discarded=0, cpu_id=3]	[procname="lttng-consumerd", pid=1994, tid=2001]		2001	20	2001	[fs/ioctl.c:0]
19:40:14.178 175 586	my-kernel-channel_3	3	syscall_exit_ioctl	ret=0, arg=4294967298, context.packet_seq_num=0, context.cpu_id=3, context._procname="lttng-consumerd", context._pid=1994, context._tid=2001	[magic=3254525889, uuid=[54, 244, 72, 174, 64, 157, 222, 78, 174, 239, 51, 227, 134, 194, 242, 132], stream_id=0, stream_instance_id=9]	[timestamp_begin=10061388252426, timestamp_end=12032520506802, content_size=316066768, packet_size=316080128, packet_seq_num=0, events_discarded=0, cpu_id=3]	[procname="lttng-consumerd", pid=1994, tid=2001]		2001	20	2001	[fs/ioctl.c:0]
19:40:14.178 175 639	hannel=my-kernel-channel_7	7	irq_handler_entry	irq=21, name="ahci[0000:00:0d.0]", context.packet_seq_num=0, context.cpu_id=7	[magic=3254525889, uuid=[54, 244, 72, 174, 64, 157, 222, 78, 174, 239, 51, 227, 134, 194, 242, 132], stream_id=0, stream_instance_id=9]	[timestamp_begin=10061791157966, timestamp_end=10239696660893, content_size=8388560, packet_size=8388608, packet_seq_num=0, events_discarded=0, cpu_id=7]			0	20		
19:40:14.178 176 708	my-kernel-channel_3	3	syscall_entry_ioctl	fd=34, cmd=62981, arg=1, context.packet_seq_num=0, context.cpu_id=3, context._procname="lttng-consumerd", context._pid=1994, context._tid=2001	[magic=3254525889, uuid=[54, 244, 72, 174, 64, 157, 222, 78, 174, 239, 51, 227, 134, 194, 242, 132], stream_id=0, stream_instance_id=9]	[timestamp_begin=10061388252426, timestamp_end=12032520506802, content_size=316066768, packet_size=316080128, packet_seq_num=0, events_discarded=0, cpu_id=3]	[procname="lttng-consumerd", pid=1994, tid=2001]		2001	20	2001	[fs/ioctl.c:0]
19:40:14.178 200 265	hannel=my-kernel-channel_7	7	irq_handler_exit	irq=21, ret=1, context.packet_seq_num=0, context.cpu_id=7	[magic=3254525889, uuid=[54, 244, 72, 174, 64, 157, 222, 78, 174, 239, 51, 227, 134, 194, 242, 132], stream_id=0, stream_instance_id=9]	[timestamp_begin=10061791157966, timestamp_end=10239696660893, content_size=8388560, packet_size=8388608, packet_seq_num=0, events_discarded=0, cpu_id=7]			0	20		
19:40:14.178 200 428	hannel=my-kernel-channel_3	3	irq_softirq_raise	vec=4, context.packet_seq_num=0, context.cpu_id=3	[magic=3254525889, uuid=[54, 244, 72, 174, 64, 157, 222, 78, 174, 239, 51, 227, 134, 194, 242, 132], stream_id=0, stream_instance_id=9]	[timestamp_begin=10061788340654, timestamp_end=10275295059739, content_size=8388560, packet_size=8388608, packet_seq_num=0, events_discarded=0, cpu_id=3]			2001	20	2001	
19:40:14.178 200 703	hannel=my-kernel-channel_7	7	irq_handler_entry	irq=21, name="snd_intel8x0", context.packet_seq_num=0, context.cpu_id=7	[magic=3254525889, uuid=[54, 244, 72, 174, 64, 157, 222, 78, 174, 239, 51, 227, 134, 194, 242, 132], stream_id=0, stream_instance_id=9]	[timestamp_begin=10061791157966, timestamp_end=10239696660893, content_size=8388560, packet_size=8388608, packet_seq_num=0, events_discarded=0, cpu_id=7]			0	20		
19:40:14.178 200 848	hannel=my-kernel-channel_3	3	irq_softirq_entry	vec=4, context.packet_seq_num=0, context.cpu_id=3	[magic=3254525889, uuid=[54, 244, 72, 174, 64, 157, 222, 78, 174, 239, 51, 227, 134, 194, 242, 132], stream_id=0, stream_instance_id=9]	[timestamp_begin=10061788340654, timestamp_end=10275295059739, content_size=8388560, packet_size=8388608, packet_seq_num=0, events_discarded=0, cpu_id=3]			2001	20	2001	
19:40:14.178 201 746	hannel=my-kernel-channel_3	3	block_rq_complete	dev=8388608, sector=91165248, nr_sector=8, error=0, rwbs=1, context.packet_seq_num=0, context.cpu_id=3	[magic=3254525889, uuid=[54, 244, 72, 174, 64, 157, 222, 78, 174, 239, 51, 227, 134, 194, 242, 132], stream_id=0, stream_instance_id=9]	[timestamp_begin=10061788340654, timestamp_end=10275295059739, content_size=8388560, packet_size=8388608, packet_seq_num=0, events_discarded=0, cpu_id=3]			2001	20	2001	
19:40:14.178 203 051	hannel=my-kernel-channel_3	3	sched_waking	comm="kworker/u24:1", tid=20648, prio=20, target_cpu=11, context.packet_seq_num=0, context.cpu_id=3	[magic=3254525889, uuid=[54, 244, 72, 174, 64, 157, 222, 78, 174, 239, 51, 227, 134, 194, 242, 132], stream_id=0, stream_instance_id=9]	[timestamp_begin=10061788340654, timestamp_end=10275295059739, content_size=8388560, packet_size=8388608, packet_seq_num=0, events_discarded=0, cpu_id=3]			2001	20	2001	
19:40:14.178 206 514	hannel=my-kernel-channel_7	7	irq_handler_exit	irq=21, ret=0, context.packet_seq_num=0, context.cpu_id=7	[magic=3254525889, uuid=[54, 244, 72, 174, 64, 157, 222, 78, 174, 239, 51, 227, 134, 194, 242, 132], stream_id=0, stream_instance_id=9]	[timestamp_begin=10061791157966, timestamp_end=10239696660893, content_size=8388560, packet_size=8388608, packet_seq_num=0, events_discarded=0, cpu_id=7]			0	20		
19:40:14.178 216 263	hannel=my-kernel-channel_3	3	irq_softirq_exit	vec=4, context.packet_seq_num=0, context.cpu_id=3	[magic=3254525889, uuid=[54, 244, 72, 174, 64, 157, 222, 78, 174, 239, 51, 227, 134, 194, 242, 132], stream_id=0, stream_instance_id=9]	[timestamp_begin=10061788340654, timestamp_end=10275295059739, content_size=8388560, packet_size=8388608, packet_seq_num=0, events_discarded=0, cpu_id=3]			2001	20	2001	
19:40:14.178 221 665	hannel=my-kernel-channel_11	11	sched_wakeup	comm="kworker/u24:1", tid=20648, prio=20, target_cpu=11, context.packet_seq_num=0, context.cpu_id=11	[magic=3254525889, uuid=[54, 244, 72, 174, 64, 157, 222, 78, 174, 239, 51, 227, 134, 194, 242, 132], stream_id=0, stream_instance_id=9]	[timestamp_begin=10061793519710, timestamp_end=10157349618739, content_size=8388560, packet_size=8388608, packet_seq_num=0, events_discarded=0, cpu_id=11]			0	20		
19:40:14.178 222 702	hannel=my-kernel-channel_11	11	sched_switch	prev_comm="swapper/11", prev_tid=0, prev_prio=20, prev_state=0, next_comm="kworker/u24:1", next_tid=20648, next_prio=20, context.packet_seq_num=0, context.cpu_id=11	[magic=3254525889, uuid=[54, 244, 72, 174, 64, 157, 222, 78, 174, 239, 51, 227, 134, 194, 242, 132], stream_id=0, stream_instance_id=9]	[timestamp_begin=10061793519710, timestamp_end=10157349618739, content_size=8388560, packet_size=8388608, packet_seq_num=0, events_discarded=0, cpu_id=11]			0	20		
19:40:14.178 223 478	my-kernel-channel_3	3	syscall_exit_ioctl	ret=0, arg=1, context.packet_seq_num=0, context.cpu_id=3, context._procname="lttng-consumerd", context._pid=1994, context._tid=2001	[magic=3254525889, uuid=[54, 244, 72, 174, 64, 157, 222, 78, 174, 239, 51, 227, 134, 194, 242, 132], stream_id=0, stream_instance_id=9]	[timestamp_begin=10061388252426, timestamp_end=12032520506802, content_size=316066768, packet_size=316080128, packet_seq_num=0, events_discarded=0, cpu_id=3]	[procname="lttng-consumerd", pid=1994, tid=2001]		2001	20	2001	[fs/ioctl.c:0]
19:40:14.178 225 282	my-kernel-channel_3	3	syscall_entry_ioctl	fd=34, cmd=2148070919, arg=140707459579776, context.packet_seq_num=0, context.cpu_id=3, context._procname="lttng-consumerd", context._pid=1994, context._tid=2001	[magic=3254525889, uuid=[54, 244, 72, 174, 64, 157, 222, 78, 174, 239, 51, 227, 134, 194, 242, 132], stream_id=0, stream_instance_id=9]	[timestamp_begin=10061388252426, timestamp_end=12032520506802, content_size=316066768, packet_size=316080128, packet_seq_num=0, events_discarded=0, cpu_id=3]	[procname="lttng-consumerd", pid=1994, tid=2001]		2001	20	2001	[fs/ioctl.c:0]
19:40:14.178 226 105	my-kernel-channel_3	3	syscall_exit_ioctl	ret=0, arg=140707459579776, context.packet_seq_num=0, context.cpu_id=3, context._procname="lttng-consumerd", context._pid=1994, context._tid=2001	[magic=3254525889, uuid=[54, 244, 72, 174, 64, 157, 222, 78, 174, 239, 51, 227, 134, 194, 242, 132], stream_id=0, stream_instance_id=9]	[timestamp_begin=10061388252426, timestamp_end=12032520506802, content_size=316066768, packet_size=316080128, packet_seq_num=0, events_discarded=0, cpu_id=3]	[procname="lttng-consumerd", pid=1994, tid=2001]		2001	20	2001	[fs/ioctl.c:0]
